id,filesystem,candidate_index,function,failure_file,failure_line,failure_expression,exit_line,exit_expression,effect_summary,report_validity,bug_status,source_verdict,root_cause_family,rationale,related_finding,reviewed_on
XFS-012,xfs,12,__xfs_btree_split,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree.c,2971,"xfs_btree_dup_cursor(cur, curp)",2984,return error;,right->bb_u.l.bb_rightsib:SET@2930;right->bb_u.l.bb_leftsib:SET@2930;right->bb_u.s.bb_rightsib:SET@2930;right->bb_u.s.bb_leftsib:SET@2930;right->bb_u.l.bb_rightsib:SET@2931;right->bb_u.l.bb_leftsib:SET@2931;right->bb_u.s.bb_rightsib:SET@2931;right->bb_u.s.bb_leftsib:SET@2931;left->bb_u.l.bb_rightsib:SET@2932;left->bb_u.l.bb_leftsib:SET@2932;left->bb_u.s.bb_rightsib:SET@2932;left->bb_u.s.bb_leftsib:SET@2932;cur->bc_tp.xfs_trans_buf_set_type:ADD@2934;cur->bc_tp.xfs_trans_log_inode:ADD@2934;cur->bc_tp.xfs_trans_buf_set_type:ADD@2935;cur->bc_tp.xfs_trans_log_inode:ADD@2935;rrblock->bb_u.l.bb_rightsib:SET@2946;rrblock->bb_u.l.bb_leftsib:SET@2946;rrblock->bb_u.s.bb_rightsib:SET@2946;rrblock->bb_u.s.bb_leftsib:SET@2946;cur->bc_tp.xfs_trans_buf_set_type:ADD@2947;cur->bc_tp.xfs_trans_log_inode:ADD@2947;cur->bc_tp.xfs_trans_brelse:ADD@2963,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-013,xfs,13,xfs_btree_delrec,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree.c,4486,"xfs_btree_read_buf_block(cur, &cptr, 0, &rrblock, &rrbp)",4544,return error;,cur->bc_tp.xfs_trans_buf_set_type:ADD@4458;cur->bc_tp.xfs_trans_log_buf:ADD@4458;cur->bc_tp.xfs_trans_log_inode:ADD@4458;cur->bc_tp.xfs_trans_buf_set_type:ADD@4459;cur->bc_tp.xfs_trans_log_inode:ADD@4459;cur->bc_tp.xfs_trans_log_inode:ADD@4469;cur->bc_tp.xfs_trans_buf_set_type:ADD@4469;cur->bc_tp.xfs_trans_log_buf:ADD@4469;left->bb_u.l.bb_rightsib:SET@4480;left->bb_u.l.bb_leftsib:SET@4480;left->bb_u.s.bb_rightsib:SET@4480;left->bb_u.s.bb_leftsib:SET@4480;cur->bc_tp.xfs_trans_buf_set_type:ADD@4481;cur->bc_tp.xfs_trans_log_inode:ADD@4481,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-014,xfs,14,xfs_btree_bload_drop_buf,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree_staging.c,264,xfs_buf_delwri_submit(buffers_list),266,return error;,bbl.nr_dirty:INC@259,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-015,xfs,15,xfs_btree_bload_prep_block,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree_staging.c,339,"xfs_btree_bload_drop_buf(bbl, buffers_list, bpp)",341,return ret;,bbl.nr_dirty:INC@339,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-016,xfs,16,xfs_btree_bload,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree_staging.c,739,"xfs_btree_bload_drop_buf(bbl, &buffers_list, &bp)",819,return ret;,bbl.nr_dirty:INC@739,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-017,xfs,17,xfs_btree_bload,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree_staging.c,784,"xfs_btree_bload_drop_buf(bbl, &buffers_list, &bp)",819,return ret;,bbl.nr_dirty:INC@784,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-018,xfs,18,xfs_btree_bload,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_btree_staging.c,807,xfs_buf_delwri_submit(&buffers_list),819,return ret;,cur->bc_ino.ifake.if_blocks:SET@795;cur->bc_ag.afake.af_root:SET@797;cur->bc_ag.afake.af_blocks:SET@799;bbl.nr_dirty:INC@784,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-019,xfs,19,xfs_dir2_sf_to_block,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_dir2_block.c,1168,"xfs_dir2_data_use_free(args, bp, dup, (xfs_dir2_data_aoff_t)((char *)dup - (char *)hdr), be16_to_cpu(dup->length), &needlog, &needscan)",1280,return error;,btp.count:SET@1161,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-020,xfs,20,xfs_dir2_leaf_lookup_int,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_dir2_leaf.c,1331,"xfs_dir3_data_read(tp, dp, args->owner, xfs_dir2_db_to_da(args->geo, newdb), 0, &dbp)",1336,return error;,args->trans.xfs_trans_brelse:ADD@1330;tp.xfs_trans_brelse:ADD@1292;tp.xfs_trans_buf_set_type:ADD@1292;leafhdr.count:SET@1300,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-021,xfs,21,xfs_dir2_leaf_lookup_int,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_dir2_leaf.c,1373,"xfs_dir3_data_read(tp, dp, args->owner, xfs_dir2_db_to_da(args->geo, cidb), 0, &dbp)",1378,return error;,args->trans.xfs_trans_brelse:ADD@1330;args->trans.xfs_trans_brelse:ADD@1372;tp.xfs_trans_brelse:ADD@1292;tp.xfs_trans_buf_set_type:ADD@1292;leafhdr.count:SET@1300,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-022,xfs,22,xfs_inobt_insert_sprec,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,618,"xfs_inobt_rec_check_count(mp, nrec)",631,return error;,nrec.ir_count:INC@614,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-023,xfs,23,xfs_inobt_insert_sprec,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,622,"xfs_inobt_update(cur, nrec)",631,return error;,nrec.ir_count:INC@614,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-024,xfs,24,xfs_dialloc_try_ag,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,1819,"xfs_ialloc_ag_alloc(pag, *tpp, agbp)",1842,return error;,pag.pagi_count:SET@1809;pag->pag_opstate.bit:XFS_AGSTATE_AGI_INIT:SET@1809,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-025,xfs,25,xfs_difree_inobt,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,2191,xfs_check_agi_freecount(cur),2201,return error;,xic.alloc:SET@2147;tp.xfs_trans_mod_sb:ADD@2160;tp.xfs_trans_mod_sb:ADD@2161;tp.xfs_trans_mod_sb:ADD@2188,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-026,xfs,26,xfs_difree,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,2372,"xfs_difree_inobt(pag, tp, agbp, agino, xic, &rec)",2388,return error;,pag.pagi_count:SET@2362;pag->pag_opstate.bit:XFS_AGSTATE_AGI_INIT:SET@2362,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-027,xfs,27,xfs_difree,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,2380,"xfs_difree_finobt(pag, tp, agbp, agino, &rec)",2388,return error;,pag.pagi_count:SET@2362;pag->pag_opstate.bit:XFS_AGSTATE_AGI_INIT:SET@2362;xic.alloc:SET@2372;tp.xfs_trans_mod_sb:ADD@2372,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-028,xfs,28,xfs_imap_lookup,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_ialloc.c,2426,"xfs_inobt_get_rec(cur, &rec, &i)",2434,return error;,pag.pagi_count:SET@2408;pag->pag_opstate.bit:XFS_AGSTATE_AGI_INIT:SET@2408,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-029,xfs,29,xfs_inode_from_disk,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_inode_buf.c,258,"xfs_iformat_data_fork(ip, from)",260,return error;,inode.i_generation:SET@202;inode.i_mode:SET@203,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-030,xfs,30,xfs_inode_from_disk,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_inode_buf.c,262,"xfs_iformat_attr_fork(ip, from)",272,return error;,inode.i_generation:SET@202;inode.i_mode:SET@203,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-031,xfs,31,xfs_refcount_insert,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,279,"xfs_btree_insert(cur, i)",291,return error;,cur->bc_rec.rc.rc_refcount:SET@276,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-032,xfs,32,xfs_refcount_insert,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,279,"xfs_btree_insert(cur, i)",291,return error;,cur->bc_rec.rc.rc_refcount:SET@276,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-033,xfs,33,xfs_refcount_adjust_extents,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,1212,"xrefc_free_extent(cur, &tmp)",1288,return error;,cur->bc_rec.rc.rc_refcount:SET@1201,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-034,xfs,34,xfs_refcount_adjust_extents,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,1225,"xfs_refcount_lookup_ge(cur, XFS_REFC_DOMAIN_SHARED, *agbno, &found_rec)",1288,return error;,cur->bc_rec.rc.rc_refcount:SET@1201,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-035,xfs,35,xfs_refcount_adjust_extents,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,1256,"xfs_refcount_update(cur, &ext)",1288,return error;,cur->bc_rec.rc.rc_refcount:SET@1201,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-036,xfs,36,xfs_refcount_adjust_extents,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,1260,"xfs_refcount_delete(cur, &found_rec)",1288,return error;,cur->bc_rec.rc.rc_refcount:SET@1201,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-037,xfs,37,xfs_refcount_adjust_extents,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,1270,"xrefc_free_extent(cur, &ext)",1288,return error;,cur->bc_rec.rc.rc_refcount:SET@1201,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-038,xfs,38,xfs_refcount_adjust_extents,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_refcount.c,1276,"xfs_btree_increment(cur, 0, &found_rec)",1288,return error;,cur->bc_rec.rc.rc_refcount:SET@1201,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-039,xfs,39,xfs_rtgroup_alloc,linux-sources/linux-v6.14-fs/fs/xfs/libxfs/xfs_rtgroup.c,81,"xfs_group_insert(mp, rtg_group(rtg), rgno, XG_TYPE_RTG)",88,return error;,rtg_group(rtg).xg_block_count:SET@79,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-040,xfs,40,xrep_agf_calc_from_btrees,linux-sources/linux-v6.14-fs/fs/xfs/scrub/agheader_repair.c,298,"xfs_btree_count_blocks(cur, &blocks)",308,return error;,agf.agf_rmap_blocks:SET@289,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-041,xfs,41,xrep_agf,linux-sources/linux-v6.14-fs/fs/xfs/scrub/agheader_repair.c,432,"xrep_agf_calc_from_btrees(sc, agf_bp)",443,return error;,agf.agf_bno_root:SET@431;agf.agf_cnt_root:SET@431;agf.agf_rmap_root:SET@431;agf.agf_refcount_root:SET@431;agf.agf_refcount_level:SET@431,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-042,xfs,42,xrep_agi_calc_from_btrees,linux-sources/linux-v6.14-fs/fs/xfs/scrub/agheader_repair.c,965,"xfs_btree_count_blocks(cur, &blocks)",975,return error;,agi.agi_count:SET@958,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-043,xfs,43,xrep_agi,linux-sources/linux-v6.14-fs/fs/xfs/scrub/agheader_repair.c,1753,"xfarray_create(descr, 0, sizeof(xfs_agino_t), &ragi->iunlink_prev)",1757,return error;,ragi->iunlink_next.obj_size_log:SET@1746,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-044,xfs,44,xrep_agi,linux-sources/linux-v6.14-fs/fs/xfs/scrub/agheader_repair.c,1763,"xfs_trans_read_buf(mp, sc->tp, mp->m_ddev_targp, XFS_AG_DADDR(mp, pag_agno(sc->sa.pag), XFS_AGI_DADDR(mp)), XFS_FSS_TO_BB(mp, 1), 0, &ragi->agi_bp, NULL)",1768,return error;,ragi->iunlink_next.obj_size_log:SET@1746;ragi->iunlink_prev.obj_size_log:SET@1753,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-045,xfs,45,xrep_agi,linux-sources/linux-v6.14-fs/fs/xfs/scrub/agheader_repair.c,1772,xrep_agi_find_btrees(ragi),1774,return error;,mp.xfs_trans_read_buf:ADD@1763;ragi->iunlink_next.obj_size_log:SET@1746;ragi->iunlink_prev.obj_size_log:SET@1753,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-046,xfs,46,xrep_abt_find_freespace,linux-sources/linux-v6.14-fs/fs/xfs/scrub/alloc_repair.c,392,"xfs_alloc_read_agfl(sc->sa.pag, sc->tp, &agfl_bp)",412,return error;,ra.nr_blocks:INC@386,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-047,xfs,47,xrep_abt_find_freespace,linux-sources/linux-v6.14-fs/fs/xfs/scrub/alloc_repair.c,396,"xfs_agfl_walk(mp, agf, agfl_bp, xrep_abt_walk_agfl, ra)",412,return error;,ra.nr_blocks:INC@386,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-048,xfs,48,xrep_abt_find_freespace,linux-sources/linux-v6.14-fs/fs/xfs/scrub/alloc_repair.c,401,"xagb_bitmap_disunion(&ra->old_allocbt_blocks, &ra->not_allocbt_blocks)",412,return error;,ra.nr_blocks:INC@386,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-049,xfs,49,xrep_allocbt,linux-sources/linux-v6.14-fs/fs/xfs/scrub/alloc_repair.c,889,xrep_abt_find_freespace(ra),908,return error;,ra->free_records.obj_size_log:SET@880,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-050,xfs,50,xrep_allocbt,linux-sources/linux-v6.14-fs/fs/xfs/scrub/alloc_repair.c,899,xrep_abt_remove_old_trees(ra),908,return error;,ra->free_records.obj_size_log:SET@880;ra->new_bnobt.bload.claim_block:SET@894;ra->new_cntbt.bload.claim_block:SET@894;ra.xrep_abt_reserve_space:RESERVE@894;ra.xrep_abt_dispose_reservations:RESERVE@894,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-051,xfs,51,xrep_xattr_setup_scan,linux-sources/linux-v6.14-fs/fs/xfs/scrub/attr_repair.c,1566,"xfblob_create(descr, &rx->xattr_blobs)",1609,return error;,rx->xattr_records.obj_size_log:SET@1559,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-052,xfs,52,xrep_xattr_setup_scan,linux-sources/linux-v6.14-fs/fs/xfs/scrub/attr_repair.c,1576,"xfarray_create(descr, 0, sizeof(struct xrep_xattr_pptr), &rx->pptr_recs)",1609,return error;,rx->xattr_records.obj_size_log:SET@1559,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
